Date,Open,High,Low,Close,Adj Close,Volume
2019-07-25,118.779999,119.080002,116.5,116.779999,116.779999,28063
2019-07-26,116.779999,117.339996,116.779999,117.339996,117.339996,3003
2019-07-29,117.059998,117.760002,117.059998,117.360001,117.360001,6714
2019-07-30,117.120003,117.160004,114.5,114.760002,114.760002,11729
2019-07-31,114.720001,115.360001,114.720001,115.120003,115.120003,9047
2019-08-01,114.699997,115.779999,114.699997,115.779999,115.779999,18738
2019-08-02,113.199997,113.239998,111.919998,112.260002,112.260002,17095
2019-08-05,111.300003,111.419998,109.940002,110.239998,110.239998,18860
2019-08-06,110.419998,110.940002,109.279999,109.400002,109.400002,22460
2019-08-07,109.900002,110.959999,109.239998,110.0,110.0,19407
2019-08-08,110.980003,111.839996,110.540001,111.839996,111.839996,5579
2019-08-09,111.400002,111.919998,110.300003,110.480003,110.480003,17670
2019-08-12,111.440002,111.779999,110.059998,110.360001,110.360001,14572
2019-08-13,109.959999,111.699997,109.059998,111.040001,111.040001,27468
2019-08-14,110.879997,110.879997,108.300003,108.639999,108.639999,14587
2019-08-15,108.779999,108.919998,106.519997,107.900002,107.900002,34243
2019-08-16,108.279999,109.260002,108.220001,109.199997,109.199997,12303
2019-08-19,110.360001,111.019997,109.900002,110.699997,110.699997,26390
2019-08-20,110.720001,111.080002,109.779999,110.120003,110.120003,10623
2019-08-21,110.459999,111.599998,110.459999,111.540001,111.540001,6586
2019-08-22,110.980003,111.879997,110.660004,111.040001,111.040001,8193
2019-08-23,111.480003,111.68,109.779999,109.779999,109.779999,37089
2019-08-26,109.580002,110.419998,109.139999,110.260002,110.260002,9539
2019-08-27,109.940002,111.199997,109.82,110.879997,110.879997,5023
2019-08-28,110.339996,110.699997,109.32,110.5,110.5,9578
2019-08-29,110.260002,111.879997,110.260002,111.879997,111.879997,6883
2019-08-30,111.940002,113.239998,111.940002,112.860001,112.860001,14185
2019-09-02,112.940002,113.220001,112.699997,112.940002,112.940002,13357
2019-09-03,112.68,112.919998,112.199997,112.559998,112.559998,14441
2019-09-04,113.68,114.040001,113.419998,113.599998,113.599998,10569
2019-09-05,114.519997,114.800003,114.360001,114.620003,114.620003,7444
2019-09-06,114.720001,115.260002,114.660004,115.160004,115.160004,5978
2019-09-09,115.519997,115.68,115.220001,115.480003,115.480003,10009
2019-09-10,115.339996,116.059998,115.120003,115.900002,115.900002,21814
2019-09-11,116.480003,117.080002,116.360001,116.82,116.82,6906
2019-09-12,117.059998,117.739998,116.440002,117.260002,117.260002,67882
2019-09-13,117.260002,118.0,117.260002,117.800003,117.800003,3904
2019-09-16,117.080002,117.239998,116.800003,117.059998,117.059998,12986
2019-09-17,116.839996,116.900002,116.419998,116.900002,116.900002,2486
2019-09-18,116.760002,117.220001,116.760002,117.040001,117.040001,468
2019-09-19,116.879997,117.739998,116.879997,117.699997,117.699997,27049
2019-09-20,117.760002,117.879997,117.419998,117.720001,117.720001,4741
2019-09-23,117.32,117.459999,115.900002,116.639999,116.639999,8043
2019-09-24,116.860001,116.860001,116.239998,116.239998,116.239998,1133
2019-09-25,115.68,115.68,114.720001,115.559998,115.559998,6037
2019-09-26,115.599998,116.32,115.599998,116.139999,116.139999,1288
2019-09-27,116.480003,117.139999,116.480003,116.940002,116.940002,4230
2019-09-30,116.739998,117.419998,116.68,117.400002,117.400002,1293
2019-10-01,117.800003,118.0,115.839996,115.839996,115.839996,17151
2019-10-02,115.419998,115.480003,112.599998,112.599998,112.599998,23393
2019-10-04,112.800003,113.440002,112.519997,113.440002,113.440002,7182
2019-10-07,113.300003,114.32,113.040001,114.239998,114.239998,6647
2019-10-08,114.18,114.18,112.660004,113.019997,113.019997,2955
2019-10-09,113.0,114.699997,113.0,114.239998,114.239998,11116
2019-10-10,114.120003,115.199997,113.720001,115.0,115.0,14193
2019-10-11,115.779999,118.18,115.779999,118.18,118.18,19813
2019-10-14,117.660004,118.0,117.040001,117.959999,117.959999,9660
2019-10-15,118.720001,119.68,118.18,119.220001,119.220001,38476
2019-10-16,119.440002,119.919998,119.059998,119.68,119.68,11509
2019-10-17,119.599998,121.019997,119.580002,119.580002,119.580002,22082
2019-10-18,119.339996,119.959999,119.18,119.360001,119.360001,10794
2019-10-21,119.580002,120.760002,119.580002,120.379997,120.379997,5920
2019-10-22,120.5,120.739998,120.419998,120.5,120.5,1292
2019-10-23,120.019997,121.0,120.019997,120.940002,120.940002,4903
2019-10-24,121.5,121.720001,121.339996,121.620003,121.620003,2324
2019-10-25,121.660004,121.739998,121.239998,121.739998,121.739998,4621
2019-10-28,121.839996,122.519997,121.82,122.300003,122.300003,2941
2019-10-29,122.260002,122.300003,121.980003,122.239998,122.239998,4668
2019-10-30,122.080002,122.199997,121.260002,121.940002,121.940002,17682
2019-10-31,122.059998,122.300003,120.919998,121.559998,121.559998,16358
2019-11-01,122.0,122.580002,121.980003,122.419998,122.419998,5339
2019-11-04,122.980003,124.360001,122.800003,124.059998,124.059998,49696
2019-11-05,123.940002,124.360001,123.940002,124.199997,124.199997,9020
2019-11-06,124.120003,124.5,124.120003,124.480003,124.480003,9962
2019-11-07,125.199997,125.540001,125.120003,125.480003,125.480003,6945
2019-11-08,125.139999,125.300003,124.68,124.980003,124.980003,8096
2019-11-11,124.260002,124.800003,124.260002,124.68,124.68,6124
2019-11-12,124.980003,125.639999,124.879997,125.459999,125.459999,10661
2019-11-13,125.18,125.260002,124.120003,124.940002,124.940002,34618
2019-11-14,124.720001,124.779999,124.379997,124.5,124.5,4288
2019-11-15,125.160004,125.160004,124.519997,125.040001,125.040001,6210
2019-11-18,125.120003,125.419998,124.099998,124.68,124.68,4798
2019-11-19,125.059998,126.239998,124.699997,124.82,124.82,7255
2019-11-20,124.059998,124.459999,123.5,124.300003,124.300003,5028
2019-11-21,123.400002,124.32,123.400002,124.120003,124.120003,12074
2019-11-22,124.360001,125.0,124.139999,124.339996,124.339996,13148
2019-11-25,125.239998,125.239998,124.779999,125.080002,125.080002,1962
2019-11-26,124.980003,125.059998,124.68,125.059998,125.059998,7034
2019-11-27,125.459999,125.620003,124.879997,125.5,125.5,3184
2019-11-28,125.0,125.120003,124.959999,125.120003,125.120003,2002
2019-11-29,124.480003,125.339996,124.339996,125.0,125.0,8038
2019-12-02,125.279999,125.919998,122.419998,122.419998,122.419998,15452
2019-12-03,123.099998,123.540001,122.040001,122.739998,122.739998,9746
2019-12-04,123.0,124.18,122.919998,124.120003,124.120003,9318
2019-12-05,124.199997,124.440002,123.260002,123.260002,123.260002,670
2019-12-06,123.519997,124.339996,123.419998,124.339996,124.339996,3216
2019-12-09,124.360001,124.360001,123.720001,123.720001,123.720001,2012
2019-12-10,122.980003,123.580002,121.839996,123.419998,123.419998,22246
2019-12-11,123.699997,124.160004,123.360001,124.160004,124.160004,873
2019-12-12,124.440002,125.300003,123.940002,124.940002,124.940002,13831
2019-12-13,126.379997,126.620003,125.339996,125.419998,125.419998,21243
2019-12-16,126.059998,126.720001,125.919998,126.620003,126.620003,9479
2019-12-17,126.239998,126.239998,125.459999,125.5,125.5,11254
2019-12-18,125.120003,125.419998,124.82,124.82,124.82,2285
2019-12-19,124.980003,124.980003,124.139999,124.739998,124.739998,3036
2019-12-20,124.860001,125.720001,124.860001,125.699997,125.699997,18523
2019-12-23,125.980003,125.980003,125.419998,125.559998,125.559998,3035
2019-12-27,125.720001,126.32,125.720001,125.900002,125.900002,4935
2019-12-30,125.559998,125.599998,125.059998,125.120003,125.120003,9814
2020-01-02,125.059998,126.699997,125.059998,126.360001,126.360001,10955
2020-01-03,125.18,125.239998,123.919998,124.699997,124.699997,9284
2020-01-06,123.440002,124.040001,122.360001,123.959999,123.959999,19940
2020-01-07,124.540001,125.18,124.459999,124.82,124.82,11538
2020-01-08,124.18,125.900002,123.839996,125.900002,125.900002,13901
2020-01-09,127.18,127.599998,127.18,127.459999,127.459999,5124
2020-01-10,127.68,127.82,127.360001,127.360001,127.360001,6775
2020-01-13,127.480003,127.620003,126.559998,126.940002,126.940002,17763
2020-01-14,126.739998,127.040001,126.18,127.040001,127.040001,7519
2020-01-15,126.980003,126.980003,126.459999,126.760002,126.760002,6454
2020-01-16,127.220001,127.220001,126.519997,126.800003,126.800003,5895
2020-01-17,127.599998,127.860001,127.5,127.660004,127.660004,8761
2020-01-20,127.440002,127.940002,127.400002,127.940002,127.940002,851
2020-01-21,127.099998,128.0,126.919998,128.0,128.0,8591
2020-01-22,128.460007,128.699997,127.580002,127.580002,127.580002,28295
2020-01-23,127.099998,127.18,126.480003,126.519997,126.519997,8351
2020-01-24,127.620003,128.399994,127.620003,128.160004,128.160004,1304
2020-01-27,126.279999,126.440002,124.739998,124.779999,124.779999,3916
2020-01-28,125.199997,125.739998,124.480003,125.739998,125.739998,29258
2020-01-29,125.699997,126.139999,125.699997,125.980003,125.980003,2436
2020-01-30,124.279999,125.019997,124.0,124.300003,124.300003,16334
2020-01-31,124.459999,124.5,122.639999,122.639999,122.639999,4909
2020-02-03,123.059998,123.419998,122.739998,123.080002,123.080002,10061
2020-02-04,123.940002,125.400002,123.940002,125.400002,125.400002,13533
2020-02-05,124.940002,127.279999,124.940002,127.18,127.18,81366
2020-02-06,128.179993,128.199997,127.900002,128.039993,128.039993,6386
2020-02-07,127.639999,127.839996,127.199997,127.5,127.5,22015
2020-02-10,127.32,127.379997,126.980003,127.279999,127.279999,6169
2020-02-11,128.300003,128.940002,128.080002,128.639999,128.639999,5313
2020-02-12,129.0,129.800003,128.880005,129.720001,129.720001,7256
2020-02-13,129.240005,129.720001,128.139999,129.720001,129.720001,16550
2020-02-14,129.779999,130.039993,129.580002,129.699997,129.699997,8288
2020-02-17,129.899994,130.100006,129.860001,130.080002,130.080002,3915
2020-02-18,129.020004,129.520004,128.899994,129.059998,129.059998,3069
2020-02-19,129.639999,130.080002,129.580002,130.080002,130.080002,22102
2020-02-20,129.919998,130.039993,128.860001,128.860001,128.860001,2612
2020-02-21,128.160004,129.059998,127.379997,128.080002,128.080002,9410
2020-02-24,124.580002,124.580002,122.459999,123.0,123.0,38058
2020-02-25,123.720001,123.760002,120.639999,120.639999,120.639999,18746
2020-02-26,119.480003,121.0,116.720001,120.360001,120.360001,43011
2020-02-27,118.32,118.599998,115.5,116.779999,116.779999,25492
2020-02-28,112.82,113.160004,110.739998,112.239998,112.239998,28727
2020-03-02,113.940002,114.160004,109.900002,111.940002,111.940002,38730
2020-03-03,113.059998,115.720001,112.400002,112.760002,112.760002,42056
2020-03-04,112.839996,114.839996,112.559998,114.260002,114.260002,42097
2020-03-05,114.919998,114.940002,111.739998,112.639999,112.639999,11773
2020-03-06,110.940002,110.959999,108.220001,108.879997,108.879997,35793
2020-03-09,101.019997,103.639999,99.760002,99.919998,99.919998,55539
2020-03-10,101.160004,104.099998,99.0,99.050003,99.050003,27152
2020-03-11,100.099998,101.120003,98.260002,98.480003,98.480003,27334
2020-03-12,93.279999,93.470001,86.510002,86.57,86.57,96773
2020-03-13,88.330002,94.099998,85.879997,87.029999,87.029999,25905
2020-03-16,82.339996,84.839996,78.0,83.129997,83.129997,44610
2020-03-17,86.040001,86.040001,79.550003,84.050003,84.050003,17194
2020-03-18,80.589996,81.18,79.459999,79.690002,79.690002,7538
2020-03-19,80.370003,81.5,77.959999,81.050003,81.050003,19814
2020-03-20,85.620003,86.120003,83.629997,83.879997,83.879997,37286
2020-03-23,80.510002,85.0,80.220001,82.489998,82.489998,27332
2020-03-24,87.440002,91.339996,86.0,91.339996,91.339996,28682
2020-03-25,94.010002,95.599998,89.5,93.010002,93.010002,68405
2020-03-26,91.389999,94.18,90.0,94.18,94.18,22649
2020-03-27,92.790001,92.849998,90.029999,91.0,91.0,36116
2020-03-30,91.470001,92.440002,89.279999,92.440002,92.440002,34121
2020-03-31,94.029999,95.099998,91.610001,93.650002,93.650002,36445
2020-04-01,90.730003,91.269997,89.660004,90.089996,90.089996,25577
2020-04-02,90.510002,91.050003,88.599998,90.370003,90.370003,15765
2020-04-03,89.949997,90.470001,89.550003,89.839996,89.839996,15162
2020-04-06,93.529999,95.120003,93.0,94.989998,94.989998,70212
2020-04-07,98.349998,99.849998,96.449997,97.75,97.75,73583
2020-04-08,97.010002,97.599998,96.300003,97.599998,97.599998,24703
2020-04-09,98.919998,100.220001,97.519997,99.610001,99.610001,68224
2020-04-14,101.339996,102.040001,100.660004,100.879997,100.879997,10380
2020-04-15,100.68,100.68,96.779999,96.860001,96.860001,43694
2020-04-16,98.220001,98.43,96.910004,97.290001,97.290001,26243
2020-04-17,99.900002,101.480003,99.580002,100.239998,100.239998,40353
2020-04-20,100.660004,100.900002,98.800003,100.900002,100.900002,23667
2020-04-21,99.279999,99.279999,96.589996,96.589996,96.589996,30550
2020-04-22,97.779999,98.279999,97.449997,98.18,98.18,14748
2020-04-23,98.419998,100.059998,97.449997,99.059998,99.059998,42318
2020-04-24,97.230003,98.849998,97.230003,97.699997,97.699997,27424
2020-04-27,99.739998,100.519997,99.360001,100.519997,100.519997,25992
2020-04-28,100.599998,102.760002,100.559998,101.919998,101.919998,53500
2020-04-29,102.139999,104.839996,101.699997,104.639999,104.639999,40051
2020-04-30,105.400002,105.839996,102.360001,102.360001,102.360001,46304
2020-05-04,99.519997,99.580002,98.400002,98.75,98.75,24346
2020-05-05,100.059998,101.18,99.540001,101.18,101.18,43497
2020-05-06,100.919998,101.440002,100.019997,100.019997,100.019997,25970
2020-05-07,100.099998,101.360001,100.099998,101.360001,101.360001,4958
2020-05-08,102.5,102.800003,101.879997,102.639999,102.639999,15304
2020-05-11,103.160004,103.32,101.120003,102.0,102.0,11144
2020-05-12,101.620003,102.5,101.620003,101.919998,101.919998,28295
2020-05-13,100.400002,100.599998,99.190002,99.190002,99.190002,22055
2020-05-14,98.110001,98.660004,95.82,97.440002,97.440002,41701
2020-05-15,98.790001,99.160004,97.919998,98.519997,98.519997,27574
2020-05-18,100.860001,104.300003,100.739998,104.139999,104.139999,19489
2020-05-19,105.360001,105.360001,103.160004,104.260002,104.260002,25384
2020-05-20,104.019997,105.900002,103.540001,105.760002,105.760002,24874
2020-05-21,104.32,104.540001,103.919998,104.220001,104.220001,4816
2020-05-22,102.580002,104.540001,102.459999,104.260002,104.260002,30387
2020-05-25,105.18,107.199997,104.620003,107.199997,107.199997,22681
2020-05-26,108.120003,108.559998,107.660004,108.339996,108.339996,16031
2020-05-27,108.660004,110.519997,108.459999,109.779999,109.779999,47551
2020-05-28,110.419998,111.139999,109.839996,110.959999,110.959999,11831
2020-05-29,109.599998,110.339996,109.019997,109.199997,109.199997,41778
2020-06-02,111.68,113.459999,111.620003,113.040001,113.040001,62107
2020-06-03,114.339996,117.699997,114.239998,117.459999,117.459999,29083
2020-06-04,116.860001,117.900002,116.019997,116.959999,116.959999,19294
2020-06-05,118.300003,120.900002,118.260002,120.879997,120.879997,35124
2020-06-08,119.440002,121.480003,119.360001,120.620003,120.620003,11568
2020-06-09,121.0,121.0,117.68,118.800003,118.800003,41709
2020-06-10,119.720001,120.0,117.660004,117.800003,117.800003,22309
2020-06-11,114.739998,115.620003,112.660004,112.660004,112.660004,44283
2020-06-12,111.379997,114.32,111.379997,112.800003,112.800003,36892
2020-06-15,109.580002,112.300003,109.18,112.199997,112.199997,27104
2020-06-16,114.760002,116.839996,114.5,115.900002,115.900002,28792
2020-06-17,116.080002,116.940002,115.739998,116.580002,116.580002,23581
2020-06-18,116.32,117.400002,114.839996,115.540001,115.540001,26025
2020-06-19,116.199997,116.900002,115.980003,116.059998,116.059998,26569
2020-06-22,114.599998,116.480003,114.519997,115.300003,115.300003,7809
2020-06-23,116.18,118.580002,116.18,117.720001,117.720001,18959
2020-06-24,117.040001,117.360001,113.739998,113.739998,113.739998,19099
2020-06-25,113.919998,114.940002,112.720001,114.599998,114.599998,7568
2020-06-26,115.760002,116.0,113.480003,113.739998,113.739998,13293
2020-06-29,113.699997,115.519997,113.360001,115.080002,115.080002,24306
2020-06-30,115.559998,115.959999,114.660004,115.68,115.68,14356
2020-07-01,115.120003,116.120003,113.739998,115.239998,115.239998,27137
2020-07-02,116.519997,119.0,116.480003,118.660004,118.660004,15923
2020-07-03,118.760002,118.82,117.400002,117.860001,117.860001,5942
2020-07-06,120.019997,120.580002,119.300003,119.860001,119.860001,5005
2020-07-07,118.980003,119.059998,117.879997,118.599998,118.599998,29808
2020-07-08,118.019997,119.040001,117.360001,117.519997,117.519997,12933
2020-07-09,118.800003,119.400002,117.139999,117.459999,117.459999,19336
2020-07-10,116.760002,118.940002,116.760002,118.940002,118.940002,26204
2020-07-13,120.5,120.660004,119.360001,120.360001,120.360001,10715
2020-07-14,118.760002,119.339996,118.199997,119.339996,119.339996,8536
2020-07-15,120.440002,122.160004,120.339996,121.540001,121.540001,29688
2020-07-16,120.739998,121.339996,120.459999,121.059998,121.059998,13559
2020-07-17,121.480003,121.760002,121.120003,121.559998,121.559998,8542
2020-07-20,121.080002,122.779999,120.620003,122.660004,122.660004,40085
2020-07-21,123.82,125.139999,123.599998,123.800003,123.800003,16982
2020-07-22,123.620003,123.860001,122.900002,123.199997,123.199997,14023
2020-07-23,123.739998,124.18,122.940002,123.18,123.18,9240
2020-07-24,121.379997,121.519997,120.559998,120.660004,120.660004,13733
2020-07-27,121.059998,121.300003,120.519997,120.660004,120.660004,5747
2020-07-28,121.139999,121.220001,119.900002,120.639999,120.639999,6103
2020-07-29,120.68,120.82,120.300003,120.580002,120.580002,4306
2020-07-30,119.940002,119.940002,115.379997,116.440002,116.440002,27364
2020-07-31,116.540001,117.660004,115.5,115.5,115.5,18407
2020-08-03,116.459999,119.300003,116.440002,118.940002,118.940002,20779
2020-08-04,119.82,119.860001,117.82,118.440002,118.440002,9227
2020-08-05,119.139999,119.779999,118.860001,119.0,119.0,3138
2020-08-06,118.940002,120.279999,117.720001,118.419998,118.419998,7224
2020-08-07,118.620003,119.279999,117.82,119.139999,119.139999,43058
2020-08-10,119.220001,119.760002,118.639999,119.300003,119.300003,15976
2020-08-11,120.559998,122.540001,120.480003,121.760002,121.760002,15323
2020-08-12,121.199997,122.980003,121.199997,122.739998,122.739998,4668
2020-08-13,122.540001,122.660004,121.860001,122.080002,122.080002,3812
2020-08-14,121.800003,121.800003,120.480003,121.199997,121.199997,9197
2020-08-17,121.519997,121.779999,120.940002,121.459999,121.459999,7787
2020-08-18,120.580002,122.68,120.400002,121.059998,121.059998,9091
2020-08-19,120.82,122.080002,120.760002,122.080002,122.080002,1342
2020-08-20,120.419998,121.0,119.919998,120.699997,120.699997,6392
2020-08-21,121.040001,121.300003,119.019997,119.900002,119.900002,70919
2020-08-24,121.699997,123.120003,121.540001,122.839996,122.839996,4077
2020-08-25,123.959999,124.199997,122.760002,122.760002,122.760002,6212
2020-08-26,122.379997,124.019997,122.379997,124.019997,124.019997,9445
2020-08-27,124.080002,124.239998,123.080002,123.080002,123.080002,2201
2020-08-28,123.040001,123.080002,122.160004,122.459999,122.459999,6675
2020-08-31,123.18,123.300003,121.300003,121.699997,121.699997,9960
2020-09-01,122.480003,123.0,120.779999,121.919998,121.919998,8525
2020-09-02,122.800003,124.980003,122.800003,124.440002,124.440002,8118
2020-09-03,125.699997,126.480003,122.660004,122.660004,122.660004,9780
2020-09-04,121.5,123.260002,119.959999,120.68,120.68,19159
2020-09-07,121.540001,123.220001,121.540001,123.139999,123.139999,5234
2020-09-08,123.360001,123.360001,120.900002,121.699997,121.699997,13062
2020-09-09,122.199997,124.5,122.18,124.440002,124.440002,10550
2020-09-10,124.620003,124.839996,123.940002,124.040001,124.040001,10467
2020-09-11,123.68,124.480003,123.559998,124.0,124.0,9404
2020-09-14,124.980003,125.279999,123.879997,123.919998,123.919998,4069
2020-09-15,124.160004,124.559998,123.519997,124.260002,124.260002,19895
2020-09-16,124.379997,124.760002,124.120003,124.540001,124.540001,6824
2020-09-17,122.599998,124.360001,122.540001,124.040001,124.040001,10649
2020-09-18,124.059998,124.580002,123.540001,123.540001,123.540001,14134
2020-09-21,121.980003,121.980003,117.559998,117.879997,117.879997,27026
2020-09-22,118.699997,119.239998,118.239998,118.239998,118.239998,13992
2020-09-23,119.559998,120.400002,118.82,118.82,118.82,8713
2020-09-24,117.639999,119.019997,117.639999,118.540001,118.540001,16469
2020-09-25,118.239998,118.459999,115.940002,117.099998,117.099998,18847
2020-09-28,119.120003,120.900002,119.120003,120.860001,120.860001,10347
2020-09-29,120.379997,120.82,119.879997,120.480003,120.480003,11046
2020-09-30,119.860001,120.839996,119.379997,120.040001,120.040001,22596
2020-10-01,120.300003,120.540001,119.239998,119.519997,119.519997,15059
2020-10-02,118.099998,119.160004,117.919998,119.160004,119.160004,11010
2020-10-05,120.480003,120.5,119.760002,120.480003,120.480003,5642
2020-10-06,120.720001,121.599998,120.260002,121.199997,121.199997,8077
2020-10-07,121.339996,121.519997,120.720001,121.379997,121.379997,3081
2020-10-08,122.339996,123.040001,121.699997,122.5,122.5,12758
2020-10-09,122.739998,122.860001,122.220001,122.519997,122.519997,11298
2020-10-12,122.860001,123.440002,122.760002,123.400002,123.400002,4947
2020-10-13,123.32,123.32,121.760002,122.239998,122.239998,5528
2020-10-14,122.239998,122.660004,121.959999,122.379997,122.379997,3229
2020-10-15,120.419998,120.5,118.379997,119.279999,119.279999,13159
2020-10-16,120.059998,121.660004,119.68,121.360001,121.360001,17314
2020-10-19,122.260002,122.400002,120.720001,120.879997,120.879997,9266
2020-10-20,120.220001,120.660004,119.639999,119.639999,119.639999,11804
2020-10-21,119.739998,119.739998,118.0,118.019997,118.019997,6436
2020-10-22,116.620003,118.099998,116.0,117.760002,117.760002,12232
2020-10-23,117.760002,119.360001,117.760002,118.800003,118.800003,4371
2020-10-26,115.739998,116.379997,114.360001,114.360001,114.360001,11530
2020-10-27,114.459999,114.660004,113.099998,113.220001,113.220001,11016
2020-10-28,111.019997,111.019997,107.639999,108.5,108.5,32253
2020-10-29,109.239998,109.900002,107.860001,109.040001,109.040001,28096
2020-10-30,107.760002,109.0,107.580002,108.559998,108.559998,15947
2020-11-02,108.919998,111.139999,108.519997,110.760002,110.760002,24041
2020-11-03,111.540001,113.540001,111.360001,113.540001,113.540001,14720
2020-11-04,112.019997,115.900002,111.400002,115.900002,115.900002,26113
2020-11-05,116.800003,118.080002,116.559998,117.900002,117.900002,27444
2020-11-06,117.839996,118.120003,116.18,117.360001,117.360001,12530
2020-11-09,119.239998,124.82,119.080002,123.080002,123.080002,45238
2020-11-10,123.220001,124.32,122.279999,123.599998,123.599998,13677
2020-11-11,124.099998,124.300003,123.599998,124.18,124.18,10148
2020-11-12,122.980003,123.620003,122.480003,122.599998,122.599998,3336
2020-11-13,122.339996,123.360001,122.239998,122.779999,122.779999,7692
2020-11-16,123.480003,124.620003,122.800003,123.459999,123.459999,12065
2020-11-17,123.379997,123.459999,122.760002,123.379997,123.379997,9030
2020-11-18,122.980003,124.019997,122.919998,124.019997,124.019997,14643
2020-11-19,123.019997,123.400002,122.440002,122.919998,122.919998,11585
2020-11-20,122.760002,123.459999,122.760002,123.440002,123.440002,21233
2020-11-23,123.919998,125.0,123.400002,123.400002,123.400002,11494
2020-11-24,124.459999,124.879997,123.980003,124.879997,124.879997,3917
2020-11-25,125.239998,125.360001,124.440002,124.879997,124.879997,7640
2020-11-26,125.040001,125.040001,124.699997,124.800003,124.800003,16766
2020-11-27,124.800003,125.400002,124.800003,125.18,125.18,17723
2020-11-30,124.580002,126.260002,124.580002,124.900002,124.900002,30836
2020-12-01,125.599998,126.139999,125.559998,125.779999,125.779999,10646
2020-12-02,125.139999,125.440002,124.699997,124.959999,124.959999,20370
2020-12-03,124.779999,124.959999,124.199997,124.580002,124.580002,22030
2020-12-04,124.239998,124.980003,124.239998,124.919998,124.919998,11714
2020-12-07,124.459999,124.760002,123.720001,124.68,124.68,7403
2020-12-08,124.519997,124.739998,124.0,124.739998,124.739998,6751
2020-12-09,125.220001,126.139999,125.199997,125.32,125.32,20094
2020-12-10,125.379997,125.459999,124.120003,124.900002,124.900002,10170
2020-12-11,124.5,124.519997,122.18,123.139999,123.139999,14209
2020-12-14,124.419998,124.760002,123.919998,124.239998,124.239998,5078
2020-12-15,124.18,125.440002,124.18,125.379997,125.379997,8562
